"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"El Salvador||NA",2020-01-24,"El Salvador","",NA,13.7942,-88.8965,0,0,0,0,0,0,6420744,0.271320809139623,0.645808290812314,0.0828709000480629,27.7,309.881467181467,0.007011
"Equatorial Guinea||NA",2020-01-24,"Equatorial Guinea","",NA,1.5,10,0,0,0,0,0,0,1308974,0.371165988655245,0.604255237876965,0.0245787734677897,20.3,46.6657397504456,0.009542
"Eritrea||NA",2020-01-24,"Eritrea","",NA,15.1794,39.7823,0,0,0,0,0,0,4475000,0.421,0.543,0.036,20.3,51.8,0.007326
"Estonia||NA",2020-01-24,"Estonia","",NA,58.5953,25.0136,0,0,0,0,0,0,1320884,0.163570737459559,0.640165694070692,0.196263568469749,43.7,30.3861053600184,0.0118
"Eswatini||NA",2020-01-24,"Eswatini","",NA,-26.5225,31.4659,0,0,0,0,0,0,1136191,0.381124915403848,0.578729205187801,0.0401458794083506,23.7,66.0576162790698,0.009843
"Ethiopia||NA",2020-01-24,"Ethiopia","",NA,9.145,40.4897,0,0,0,0,0,0,109224559,0.407829819073234,0.557158850950668,0.0350113299760986,19.8,109.224559,0.006691
"Fiji||NA",2020-01-24,"Fiji","",NA,-17.7134,178.065,0,0,0,0,0,0,883483,0.295126222009931,0.650376973863674,0.0544968041263952,29.9,48.3570333880679,0.00818
"Finland||NA",2020-01-24,"Finland","",NA,64,26,0,0,0,0,0,0,5518050,0.161451829725838,0.62134029481894,0.217207875455222,42.8,18.1568556480537,0.0098
"France||NA",2020-01-24,"France","",NA,46.2276,2.2137,0,2,0,0,2,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Martinique|NA",2020-01-24,"France","Martinique",NA,14.6415,-61.0242,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|St Martin|NA",2020-01-24,"France","St Martin",NA,18.0708,-63.0501,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|New Caledonia|NA",2020-01-24,"France","New Caledonia",NA,-20.9043,165.618,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|French Polynesia|NA",2020-01-24,"France","French Polynesia",NA,-17.6797,149.4068,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|French Guiana|NA",2020-01-24,"France","French Guiana",NA,3.9339,-53.1258,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Guadeloupe|NA",2020-01-24,"France","Guadeloupe",NA,16.25,-61.5833,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Saint Barthelemy|NA",2020-01-24,"France","Saint Barthelemy",NA,17.9,-62.8333,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Mayotte|NA",2020-01-24,"France","Mayotte",NA,-12.8275,45.1662,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"France|Reunion|NA",2020-01-24,"France","Reunion",NA,-21.1351,55.2471,0,0,0,0,0,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Gabon||NA",2020-01-24,"Gabon","",NA,-0.8037,11.6094,0,0,0,0,0,0,2119275,0.370258696960045,0.594102228356395,0.0356390746835592,21,8.22476423332169,0.006998
"Gambia||NA",2020-01-24,"Gambia","",NA,13.4432,-15.3101,0,0,0,0,0,0,2280102,0.442687450605107,0.53141274000107,0.0258998093938232,21.8,225.30652173913,0.008044
"Georgia||NA",2020-01-24,"Georgia","",NA,42.3154,43.3569,0,0,0,0,0,0,3731000,0.197952406005383,0.653392679684092,0.148654914310525,38.6,65.2752020714511,0.012918
"Germany||NA",2020-01-24,"Germany","",NA,51,9,0,0,0,0,0,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Ghana||NA",2020-01-24,"Ghana","",NA,7.9465,-1.0232,0,0,0,0,0,0,29767108,0.375960615850344,0.593350404080317,0.0306889800693396,21.4,130.821429199262,0.007414
"Greece||NA",2020-01-24,"Greece","",NA,39.0742,21.8243,0,0,0,0,0,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Grenada||NA",2020-01-24,"Grenada","",NA,12.1165,-61.679,0,0,0,0,0,0,111454,0.235612898594936,0.668168033448777,0.0962190679562869,33.3,327.805882352941,0.009563
"Guatemala||NA",2020-01-24,"Guatemala","",NA,15.7835,-90.2308,0,0,0,0,0,0,17247807,0.344353953933618,0.607525320983504,0.0481207250828785,23.2,160.953779395297,0.004762
"Guinea||NA",2020-01-24,"Guinea","",NA,9.9456,-9.6966,0,0,0,0,0,0,12414318,0.438501733445473,0.532238042069734,0.0292602244847935,19.1,50.5222122741332,0.008715
"Guinea-Bissau||NA",2020-01-24,"Guinea-Bissau","",NA,11.8037,-15.1804,0,0,0,0,0,0,1874309,0.423391522075139,0.548371314563334,0.0282371633615269,18,66.6539473684211,0.009805
"Guyana||NA",2020-01-24,"Guyana","",NA,5,-58.75,0,0,0,0,0,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"Haiti||NA",2020-01-24,"Haiti","",NA,18.9712,-72.2852,0,0,0,0,0,0,11123176,0.33242244257891,0.618083518936764,0.0494940384843253,24.1,403.59854862119,0.008638
"Honduras||NA",2020-01-24,"Honduras","",NA,15.2,-86.2419,0,0,0,0,0,0,9587522,0.317408815333097,0.635685008076122,0.0469061765907812,24.4,85.6870319063366,0.004428
"Hungary||NA",2020-01-24,"Hungary","",NA,47.1625,19.5033,0,0,0,0,0,0,9768785,0.144119922134424,0.664302824033255,0.191577253832321,43.6,107.906605545123,0.0135
"Iceland||NA",2020-01-24,"Iceland","",NA,64.9631,-19.0208,0,0,0,0,0,0,353574,0.198323201064408,0.653725873369903,0.147950925565689,37.1,3.52692269326683,0.0065
"India||NA",2020-01-24,"India","",NA,21,78,0,0,0,0,0,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia||NA",2020-01-24,"Indonesia","",NA,-0.7893,113.9213,0,0,0,0,0,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran||NA",2020-01-24,"Iran","",NA,32,53,0,0,0,0,0,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq||NA",2020-01-24,"Iraq","",NA,33,44,0,0,0,0,0,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland||NA",2020-01-24,"Ireland","",NA,53.1424,-7.6921,0,0,0,0,0,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
"Israel||NA",2020-01-24,"Israel","",NA,31,35,0,0,0,0,0,0,8883800,0.279252464589938,0.600977675160436,0.119769860249625,30.4,410.526802218115,0.0051
"Italy||NA",2020-01-24,"Italy","",NA,43,12,0,0,0,0,0,0,60431283,0.133291160906398,0.639192043068525,0.227516796025077,46.5,205.450747943156,0.0107
"Jamaica||NA",2020-01-24,"Jamaica","",NA,18.1096,-77.2975,0,0,0,0,0,0,2934855,0.237500966830639,0.674532607662342,0.0879664255070196,29.4,270.993074792244,0.007558
"Japan||NA",2020-01-24,"Japan","",NA,36,138,0,2,0,0,0,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Jordan||NA",2020-01-24,"Jordan","",NA,31.24,36.51,0,0,0,0,0,0,9956011,0.342454902091433,0.619080193928583,0.0384649039799834,23.5,112.14249831043,0.003843
"Kazakhstan||NA",2020-01-24,"Kazakhstan","",NA,48.0196,66.9237,0,0,0,0,0,0,18276499,0.284605497778393,0.641476039511304,0.0739184627103032,31.6,6.76982590658221,0.00715
"Kenya||NA",2020-01-24,"Kenya","",NA,-0.0236,37.9062,0,0,0,0,0,0,51393010,0.397821669340692,0.578786464540153,0.0233918661191556,20,90.2994166637383,0.005582
"Korea, South||NA",2020-01-24,"Korea, South","",NA,36,128,0,2,0,0,1,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Kosovo||NA",2020-01-24,"Kosovo","",NA,42.602636,20.902977,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Kuwait||NA",2020-01-24,"Kuwait","",NA,29.5,47.75,0,0,0,0,0,0,4137309,0.215388880509858,0.759106395650123,0.0255047238400198,29.7,232.172222222222,0.002601
"Kyrgyzstan||NA",2020-01-24,"Kyrgyzstan","",NA,41.2044,74.7661,0,0,0,0,0,0,6315800,0.323504171141318,0.631548549102717,0.0449472797559656,27.3,32.9290928050052,0.0054
"Laos||NA",2020-01-24,"Laos","",NA,19.85627,102.495496,0,0,0,0,0,0,7061507,0.326039186819471,0.633209313536048,0.040751499644481,24,30.5957842287695,0.006508
"Latvia||NA",2020-01-24,"Latvia","",NA,56.8796,24.6032,0,0,0,0,0,0,1926542,0.159957769389964,0.639606027403227,0.200436203206809,44.4,30.9833065294307,0.0148
"Lebanon||NA",2020-01-24,"Lebanon","",NA,33.8547,35.8623,0,0,0,0,0,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Liberia||NA",2020-01-24,"Liberia","",NA,6.4281,-9.4295,0,0,0,0,0,0,4818977,0.411249865894663,0.556215816108536,0.0325343179968014,18,50.0309073920266,0.007729
"Libya||NA",2020-01-24,"Libya","",NA,26.3351,17.228331,0,0,0,0,0,0,6678567,0.283192377277793,0.672887220132367,0.0439204025898401,25.8,3.79563238119054,0.005099
"Liechtenstein||NA",2020-01-24,"Liechtenstein","",NA,47.14,9.55,0,0,0,0,0,0,37910,0.16,0.69,0.15,43.7,236.9375,0.0066
"Lithuania||NA",2020-01-24,"Lithuania","",NA,55.1694,23.8813,0,0,0,0,0,0,2789533,0.148824245055089,0.654125423380302,0.197050331564608,44.5,44.5313513780643,0.0142
"Luxembourg||NA",2020-01-24,"Luxembourg","",NA,49.8153,6.1296,0,0,0,0,0,0,607728,0.158788239869589,0.699380218288939,0.141831541841472,39.5,250.093827160494,0.0071
"Madagascar||NA",2020-01-24,"Madagascar","",NA,-18.7669,46.8691,0,0,0,0,0,0,26262368,0.406681505928286,0.563451322813798,0.0298671712579162,20.3,45.1398556204881,0.006185
"Malaysia||NA",2020-01-24,"Malaysia","",NA,2.5,112.5,0,0,0,0,0,0,31528585,0.239951410860297,0.693331042884915,0.0667175462547886,29.2,95.9628214883579,0.005014
"Maldives||NA",2020-01-24,"Maldives","",NA,3.2028,73.2207,0,0,0,0,0,0,515696,0.201479166020291,0.761487387918464,0.0370334460612454,29.5,1718.98666666667,0.002883
"Mali||NA",2020-01-24,"Mali","",NA,17.570692,-3.996166,0,0,0,0,0,0,19077690,0.475434863934943,0.499492838489489,0.0250722975755683,16,15.635015858186,0.009984
"Malta||NA",2020-01-24,"Malta","",NA,35.9375,14.3754,0,0,0,0,0,0,483530,0.142769005208902,0.653737751793975,0.203493242997122,42.3,1511.03125,0.0076
"Mauritania||NA",2020-01-24,"Mauritania","",NA,21.0079,10.9408,0,0,0,0,0,0,4403319,0.400831828216618,0.567757050202881,0.0314111215805009,21,4.27216357815077,0.007339
"Mauritius||NA",2020-01-24,"Mauritius","",NA,-20.2,57.5,0,0,0,0,0,0,1265303,0.17793692318012,0.707321346133359,0.114741730686522,36.3,623.30197044335,0.008
"Mexico||NA",2020-01-24,"Mexico","",NA,23.6345,-102.5528,0,0,0,0,0,0,126190788,0.265568481908521,0.662194668282759,0.0722368498087198,29.3,64.9146264050001,0.005933
"Moldova||NA",2020-01-24,"Moldova","",NA,47.4116,28.3699,0,0,0,0,0,0,3545883,0.158600908600909,0.726703527985579,0.114695563413512,37.7,123.51980353224,0.011528
"Monaco||NA",2020-01-24,"Monaco","",NA,43.7333,7.4167,0,0,0,0,0,0,38682,0.123,0.608,0.269,55.4,18721.5,0.0101
"Mongolia||NA",2020-01-24,"Mongolia","",NA,46.8625,103.8467,0,0,0,0,0,0,3170208,0.304095683070176,0.6550689290572,0.0408353878726245,29.8,2.04060866654651,0.006299
"Montenegro||NA",2020-01-24,"Montenegro","",NA,42.5,19.3,0,0,0,0,0,0,622345,0.182095191371898,0.668155442180663,0.149749366447439,39.6,46.2710037174721,0.010592
"Morocco||NA",2020-01-24,"Morocco","",NA,31.7917,-7.0926,0,0,0,0,0,0,36029138,0.272063801328554,0.657807150460324,0.070129048211122,29.1,80.7285189334528,0.005072
"Mozambique||NA",2020-01-24,"Mozambique","",NA,-18.665695,35.529562,0,0,0,0,0,0,29495962,0.446708001531326,0.524384353894175,0.028907644574499,17,37.508535313716,0.008964
"Namibia||NA",2020-01-24,"Namibia","",NA,-22.9576,18.4904,0,0,0,0,0,0,2448255,0.369102491891316,0.594537191301233,0.0363603168074514,21.8,2.97374558175127,0.00823
"Nepal||NA",2020-01-24,"Nepal","",NA,28.1667,84.25,0,0,0,0,0,0,28087871,0.304142653217498,0.638580639025582,0.0572767077569198,25.3,195.939107080572,0.006404
"Netherlands|Aruba|NA",2020-01-24,"Netherlands","Aruba",NA,12.5186,-70.0358,0,0,0,0,0,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Netherlands|Curacao|NA",2020-01-24,"Netherlands","Curacao",NA,12.1696,-68.99,0,0,0,0,0,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Netherlands|Sint Maarten|NA",2020-01-24,"Netherlands","Sint Maarten",NA,18.0425,-63.0548,0,0,0,0,0,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Netherlands||NA",2020-01-24,"Netherlands","",NA,52.1326,5.2913,0,0,0,0,0,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"New Zealand||NA",2020-01-24,"New Zealand","",NA,-40.9006,174.886,0,0,0,0,0,0,4885500,0.196534314569849,0.64694144015841,0.156524245271741,37.2,18.5541756864532,0.00695
"Nicaragua||NA",2020-01-24,"Nicaragua","",NA,12.8654,-85.2072,0,0,0,0,0,0,6465513,0.302016811999565,0.645508213516632,0.0524749744838026,27.3,53.7270483629716,0.005049
"Niger||NA",2020-01-24,"Niger","",NA,17.6078,8.0817,0,0,0,0,0,0,22442948,0.499843246094453,0.474206675078562,0.0259500788269853,14.8,17.7176505881424,0.008529
"Nigeria||NA",2020-01-24,"Nigeria","",NA,9.082,8.6753,0,0,0,0,0,0,195874740,0.438666399781742,0.533859830164984,0.0274737700532743,18.6,215.064988965381,0.012114
"North Macedonia||NA",2020-01-24,"North Macedonia","",NA,41.6086,21.7453,0,0,0,0,0,0,2082958,0.165169996308133,0.698128189876219,0.136701813815648,39,82.5915146708961,0.009965
"Norway||NA",2020-01-24,"Norway","",NA,60.472,8.4689,0,0,0,0,0,0,5314336,0.175490383783174,0.654017394653615,0.170492221563211,39.5,14.5549195374975,0.0077
"Oman||NA",2020-01-24,"Oman","",NA,21,57,0,0,0,0,0,0,4829483,0.222465059852286,0.753607070585134,0.0239278695625796,26.2,15.6041453957997,0.002462
"Pakistan||NA",2020-01-24,"Pakistan","",NA,30.3753,69.3451,0,0,0,0,0,0,212215030,0.352698145995487,0.604174110891137,0.0431277431133756,22,275.289318700706,0.006994
"Panama||NA",2020-01-24,"Panama","",NA,8.538,-80.7821,0,0,0,0,0,0,4176873,0.270623043241241,0.648329645962083,0.0810473107966757,30.1,56.1860774818402,0.005048
"Papua New Guinea||NA",2020-01-24,"Papua New Guinea","",NA,-6.315,143.9555,0,0,0,0,0,0,8606316,0.358159344007888,0.60738796347755,0.0344526925145617,24,19.0043633794109,0.007521
"Paraguay||NA",2020-01-24,"Paraguay","",NA,-23.4425,-58.4438,0,0,0,0,0,0,6956071,0.294405055961229,0.641292793944163,0.0643021500946081,29.7,17.5083589227284,0.005465
"Peru||NA",2020-01-24,"Peru","",NA,-9.19,-75.0152,0,0,0,0,0,0,31989256,0.257906028460802,0.66121004362089,0.0808839279183076,29.1,24.99160625,0.005438
"Philippines||NA",2020-01-24,"Philippines","",NA,13,122,0,0,0,0,0,0,106651922,0.309630402017999,0.639143910299006,0.0512256876829946,24.1,357.688305329175,0.005839
"Poland||NA",2020-01-24,"Poland","",NA,51.9194,19.1451,0,0,0,0,0,0,37978548,0.15052276813695,0.674299064237598,0.175178167625452,41.9,124.035886214442,0.0106
"Portugal||NA",2020-01-24,"Portugal","",NA,39.3999,-8.2245,0,0,0,0,0,0,10281762,0.134579078221324,0.645882346402803,0.219538575375873,44.6,112.23945350807,0.0106
"Qatar||NA",2020-01-24,"Qatar","",NA,25.3548,51.1839,0,0,0,0,0,0,2781677,0.135407641851225,0.8508916547614,0.013700703387375,33.7,239.593195521103,0.001169
"Romania||NA",2020-01-24,"Romania","",NA,45.9432,24.9668,0,0,0,0,0,0,19473936,0.155345549605626,0.661267436456077,0.183387013938296,42.5,84.6398470097357,0.0133
"Russia||NA",2020-01-24,"Russia","",NA,60,90,0,0,0,0,0,0,144478050,0.179140805801319,0.674112110994962,0.146747083203719,40.3,8.82207955488442,0.0129
"Rwanda||NA",2020-01-24,"Rwanda","",NA,-1.9403,29.8739,0,0,0,0,0,0,12301939,0.399755730179801,0.570862309044811,0.029381960775388,19.7,498.659870287799,0.005308
"Saint Kitts and Nevis||NA",2020-01-24,"Saint Kitts and Nevis","",NA,17.357822,-62.782998,0,0,0,0,0,0,52441,0.228,0.696,0.076,36.5,201.696153846154,0.0072
"Saint Lucia||NA",2020-01-24,"Saint Lucia","",NA,13.9094,-60.9789,0,0,0,0,0,0,181889,0.185288830000715,0.716645866435024,0.0980653035642617,36.9,298.17868852459,0.00716
"Saint Vincent and the Grenadines||NA",2020-01-24,"Saint Vincent and the Grenadines","",NA,12.9843,-61.2872,0,0,0,0,0,0,110210,0.225413071290525,0.678689060075673,0.0958978686338024,35.3,282.589743589744,0.009162
"San Marino||NA",2020-01-24,"San Marino","",NA,43.9424,12.4578,0,0,0,0,0,0,33785,0.166,0.654,0.18,45.2,563.083333333333,0.0088
"Saudi Arabia||NA",2020-01-24,"Saudi Arabia","",NA,24,45,0,0,0,0,0,0,33699947,0.250428481279098,0.716430638491404,0.0331408802294981,30.8,15.6766543082956,0.003446
"Senegal||NA",2020-01-24,"Senegal","",NA,14.4974,-14.4524,0,0,0,0,0,0,15854360,0.430554303706314,0.538577459283503,0.0308682370101833,19.4,82.3474783150678,0.005845
"Serbia||NA",2020-01-24,"Serbia","",NA,44.0165,21.0059,0,0,0,0,0,0,6982084,0.156896807521828,0.65964526556121,0.183457926916963,43.4,79.8317402241024,0.0148
"Seychelles||NA",2020-01-24,"Seychelles","",NA,-4.6796,55.492,0,0,0,0,0,0,96762,0.236353711790393,0.687700832166104,0.0759454560435034,36.8,210.352173913043,0.0078
"Singapore||NA",2020-01-24,"Singapore","",NA,1.2833,103.8333,0,3,0,0,2,0,5638676,0.122782826362627,0.762583371703582,0.114633801933791,35.6,7952.9984184018,0.005
"Slovakia||NA",2020-01-24,"Slovakia","",NA,48.669,19.699,0,0,0,0,0,0,5447011,0.154461367603311,0.689246167348919,0.15629246504777,41.8,113.290578202995,0.0099
"Slovenia||NA",2020-01-24,"Slovenia","",NA,46.1512,14.9955,0,0,0,0,0,0,2067372,0.150217750478021,0.653713452980191,0.196068796541788,44.9,102.639859503382,0.0099
"Somalia||NA",2020-01-24,"Somalia","",NA,5.1521,46.1996,0,0,0,0,0,0,15008154,0.465765840679638,0.505501049890906,0.0287331094294556,18.5,23.9234769024771,0.011062
"South Africa||NA",2020-01-24,"South Africa","",NA,-30.5595,22.9375,0,0,0,0,0,0,57779622,0.290794891477129,0.656025058468641,0.0531800500542302,28,47.6301197767684,0.009498
"Spain||NA",2020-01-24,"Spain","",NA,40,-4,0,0,0,0,0,0,46723749,0.146670011075355,0.65954491369965,0.193785075224995,43.9,93.5290582615872,0.009
"Sri Lanka||NA",2020-01-24,"Sri Lanka","",NA,7,81,0,0,0,0,0,0,21670000,0.241970010216799,0.653297792245361,0.104732197537841,33.7,345.558922022006,0.006554
"Sudan||NA",2020-01-24,"Sudan","",NA,12.8628,30.2176,0,0,0,0,0,0,41801533,0.421,0.552,0.027,18.3,23.5,0.0067
"Suriname||NA",2020-01-24,"Suriname","",NA,3.9193,-56.0278,0,0,0,0,0,0,575991,0.27170263372628,0.659233667251168,0.0690636990225525,31,3.69225,0.007277
"Sweden||NA",2020-01-24,"Sweden","",NA,63,16,0,0,0,0,0,0,10183175,0.175817854599214,0.623226896122783,0.200955249278002,41.1,25.0010434312931,0.0091
"Switzerland||NA",2020-01-24,"Switzerland","",NA,46.8182,8.2275,0,0,0,0,0,0,8516543,0.149109547691069,0.664658286661214,0.186232165647717,42.7,215.521378417094,0.0079
"Syria||NA",2020-01-24,"Syria","",NA,34.802075,38.996815,0,0,0,0,0,0,16906283,0.314215408068559,0.640753347716682,0.0450312442147583,23.5,92.0671077710614,0.005584
"Tanzania||NA",2020-01-24,"Tanzania","",NA,-6.369,34.8888,0,0,0,0,0,0,56318348,0.440982381505459,0.533004626710946,0.0260129917835952,18.2,63.5790787988259,0.006622
"Thailand||NA",2020-01-24,"Thailand","",NA,15,101,0,5,0,0,2,0,69428524,0.170869888171064,0.710121180433042,0.119008931395893,39,135.897206835131,0.007559
"Timor-Leste||NA",2020-01-24,"Timor-Leste","",NA,-8.874217,125.727539,0,0,0,0,0,0,1267972,0.377806642722958,0.579028434336982,0.0431649229400603,19.6,85.270477471419,0.00605
"Togo||NA",2020-01-24,"Togo","",NA,8.6195,0.8248,0,0,0,0,0,0,7889094,0.41334523499723,0.557960084891888,0.0286946801108822,20,145.046773303916,0.008568
"Trinidad and Tobago||NA",2020-01-24,"Trinidad and Tobago","",NA,10.6918,-61.2225,0,0,0,0,0,0,1389858,0.20419572570427,0.688454739132406,0.107349535163324,37.8,270.927485380117,0.008261
"Tunisia||NA",2020-01-24,"Tunisia","",NA,34,9,0,0,0,0,0,0,11565204,0.241701203463736,0.675142005746377,0.0831567907898877,32.7,74.4413233779609,0.006274
"Turkey||NA",2020-01-24,"Turkey","",NA,38.9637,35.2433,0,0,0,0,0,0,82319724,0.246494101390807,0.668673769209477,0.084832129399716,32.2,106.960128893104,0.005394
"Uganda||NA",2020-01-24,"Uganda","",NA,1,32,0,0,0,0,0,0,42723139,0.469305251819863,0.511284878975505,0.0194098692046317,15.7,213.061734490325,0.006769
"Ukraine||NA",2020-01-24,"Ukraine","",NA,48.3794,31.1656,0,0,0,0,0,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Arab Emirates||NA",2020-01-24,"United Arab Emirates","",NA,24,54,0,0,0,0,0,0,9630959,0.146035093701468,0.843114896450084,0.0108500098484481,38.4,135.609110109828,0.001429
"United Kingdom|Gibraltar|NA",2020-01-24,"United Kingdom","Gibraltar",NA,36.1408,-5.3536,0,0,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"United Kingdom||NA",2020-01-24,"United Kingdom","",NA,55.3781,-3.436,0,0,0,0,0,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
